player_id,goals,assists,pass_accuracy,tackles,minutes_played
p41493,4,4,78.05,3,85
p4152,1,2,63.81,7,84
p4156,1,4,70.2,8,55
p41574,3,0,83.63,6,79
p4158,1,0,69.14,3,33
p41587,4,1,66.44,9,42
p41674,0,4,98.01,4,69
p41705,0,2,91.65,9,64
p41725,0,1,82.51,1,22
p41727,3,4,74.6,7,59
p41733,3,2,99.38,6,40
p41753,0,3,60.13,2,25
p4178,3,2,75.56,0,31
p41792,4,3,71.46,6,44
p41823,1,1,84.95,0,69
p41926,2,4,85.58,0,58
p4193,2,0,69.21,6,41
p41945,0,1,94.51,7,70
p4199,1,2,78.61,3,28
p4202,0,2,65.98,7,21
p4203,1,4,86.13,4,56
p42056,1,2,80.64,6,37
p4208,2,4,94.93,7,86
p42173,1,0,98.7,7,60
p421796,3,0,81.41,0,50
p4222,2,1,89.68,4,86
p4223,3,4,72.34,2,28
p422306,3,4,74.61,5,24
p4225,0,2,76.41,9,49
p4226,1,4,68.08,9,21
p422612,2,4,62.29,4,63
p4227,0,3,91.19,5,80
p4230,4,4,86.83,8,35
p4231,3,3,92.09,7,74
p423649,1,4,83.64,8,46
p42425,4,0,90.21,8,52
p42427,2,3,97.77,3,79
p42428,3,1,75.38,4,52
p42429,4,4,88.79,3,28
p4246,2,1,88.3,2,80
p4249,0,2,60.57,6,56
p42493,0,2,94.64,3,68
p4251,0,2,87.22,0,33
p42518,3,0,69.73,2,25
p4252,1,3,85.33,4,64
p42525,0,3,77.68,4,81
p4253,0,2,86.85,1,26
p42544,2,2,84.71,7,73
p4255,4,3,67.7,4,44
p42559,2,0,94.02,9,82
p4256,3,0,98.75,9,21
p42564,4,0,72.56,1,56
p4257,2,4,93.14,5,70
p4258,2,4,82.46,9,49
p42583,1,2,74.45,2,65
p4259,0,1,93.78,2,41
p42593,2,2,75.84,6,32
p4260,0,1,89.66,3,47
p42600,1,2,89.56,8,52
p4261,1,1,94.23,1,52
p4272,3,2,94.97,3,67
p42725,1,3,69.0,2,68
p42727,1,1,63.85,6,23
p42738,2,0,87.68,5,38
p42744,3,2,80.19,3,31
p42748,3,0,95.2,6,80
p42758,4,0,70.85,2,64
p42774,0,1,67.68,0,58
p42783,3,1,86.02,0,63
p42786,2,3,94.37,6,87
p42824,0,0,70.99,1,23
p428580,0,1,77.02,2,86
p428610,2,2,95.33,4,73
p428626,4,3,68.65,3,55
p42887,4,2,97.94,8,61
p42892,3,2,60.66,1,82
p42899,1,4,68.99,7,72
p42954,2,4,79.77,3,89
p42995,0,4,61.01,6,27
p42996,2,0,80.78,7,46
p43016,4,0,95.56,7,47
p43020,4,2,88.57,1,68
p43035,0,0,68.09,0,54
p430367,4,4,93.51,2,80
p430992,2,4,73.6,1,82
p431019,1,4,64.93,4,55
p431131,2,3,78.44,0,36
p431774,3,0,80.27,2,26
p43191,3,2,81.6,9,56
p431924,3,2,76.76,3,34
p432160,2,2,80.78,9,47
p4323,0,3,92.89,2,48
p43248,1,3,60.41,0,20
p4325,3,4,66.85,8,52
p43250,2,2,91.76,2,72
p43252,2,3,87.71,5,51
p432656,4,4,74.06,2,73
p43269,3,3,94.07,8,28
p432705,0,3,81.02,0,79
p432711,4,2,81.89,8,54
p432714,4,1,71.54,2,83
p432720,2,0,87.38,5,24
p432735,1,2,81.23,5,24
p43274,4,1,68.87,3,44
p432793,4,0,85.37,7,82
p4328,0,1,85.41,8,80
p432830,3,3,75.83,0,22
p432927,4,0,66.59,6,50
p432931,3,1,69.2,8,59
p433019,4,3,67.26,6,62
p433138,1,4,97.88,3,55
p433154,2,2,60.89,7,48
p4332,1,4,98.99,8,30
p4333,4,1,70.79,2,29
p433589,4,3,62.91,4,62
p433590,3,1,74.93,2,75
p433979,3,0,75.12,9,48
p434024,3,4,94.13,7,72
p434044,3,2,80.1,1,78
p434662,4,3,65.25,9,80
p43521,0,4,66.51,5,23
p43551,2,2,87.56,0,40
p43570,0,4,88.85,7,63
p436234,1,1,60.67,4,66
p43626,1,0,62.8,0,77
p43670,3,0,73.69,5,50
p43693,4,2,72.24,2,87
p4374,0,1,98.68,2,78
p437495,2,3,75.74,8,85
p437626,3,3,73.51,2,76
p437688,1,1,90.9,0,42
p437742,3,1,85.88,5,77
p437858,0,2,70.57,3,37
p4379,0,3,67.11,0,36
p43808,1,1,99.73,8,83
p438277,3,0,71.81,7,88
p43901,1,0,66.78,9,47
p4392,4,0,98.28,7,57
p439242,3,2,91.04,7,73
p439482,4,3,74.37,5,77
p439485,1,1,75.46,9,54
p4395,0,3,64.53,3,57
p439509,2,3,77.33,6,45
p439510,3,3,95.76,8,40
p4396,0,0,73.26,5,61
p4398,3,3,69.64,0,80
p440113,4,3,92.84,1,85
p440148,0,0,88.01,6,80
p440241,1,4,67.4,5,56
p440323,0,4,72.39,6,32
p4405,2,4,60.97,1,76
p440993,3,0,82.35,5,61
p441024,4,0,76.55,0,21
p441191,0,3,99.55,9,29
p441192,1,0,99.03,4,27
p4412,4,3,77.16,5,62
p441271,1,3,88.0,7,30
p4422,3,1,64.75,4,78
p442229,1,1,61.63,3,69
p44302,3,2,69.13,9,44
p4431,1,0,81.43,6,22
p443296,0,4,89.28,3,22
p44336,3,2,83.01,0,27
p44343,3,3,98.27,8,29
p44346,0,4,90.1,5,33
p44354,2,0,70.41,9,78
p443629,4,1,72.87,8,74
p443661,4,2,77.65,6,53
p443967,0,0,86.15,2,83
p44413,2,4,70.71,1,79
p444145,2,4,84.71,9,71
p444181,4,2,77.9,2,29
p444183,4,3,76.02,4,25
p444253,3,4,63.76,1,60
p444463,2,2,80.95,3,21
p4445,0,3,83.65,6,62
p444575,3,1,65.82,8,82
p44488,3,1,84.59,8,60
p444884,0,3,72.8,7,61
p4452,3,2,83.12,0,60
p44528,1,1,74.54,0,36
p4454,2,3,96.15,5,28
p445550,1,3,93.87,4,62
p44558,3,0,98.91,3,30
p44564,0,2,82.55,6,46
p445896,1,1,65.61,9,46
p446008,1,2,99.32,3,64
p44604,2,2,68.35,6,60
p4464,2,0,85.97,7,61
p4466,2,1,86.77,2,82
p44683,4,4,86.99,9,37
p44699,2,0,75.01,1,45
p447093,2,2,99.46,5,57
p44711,4,0,99.35,0,45
p447235,4,3,73.1,6,25
p447325,2,2,79.07,1,35
p447372,4,1,97.7,6,52
p447373,4,3,88.1,4,86
p447715,0,2,73.54,0,76
p4478,4,1,70.21,5,44
p447879,4,4,61.2,3,71
p447880,3,0,61.47,6,34
p44799,2,4,80.54,7,26
p4480,2,3,63.42,3,49
p4481,2,1,71.16,0,53
p448482,1,0,73.13,0,48
p448487,0,3,63.95,3,60
p448496,1,3,67.85,8,29
p4485,4,3,87.77,4,42
p44851,2,0,72.92,6,33
p448514,0,1,65.81,3,35
p448791,2,0,98.82,4,40
p44925,3,1,94.17,8,34
p449434,0,1,82.03,2,34
p4497,2,1,82.64,6,21
p449781,0,3,99.43,6,55
p449926,3,1,90.19,8,70
p449974,2,0,78.76,3,65
p449988,0,4,73.91,9,35
p450070,0,4,65.15,8,89
p450314,0,4,84.87,5,68
p450527,2,1,63.54,8,88
p450529,4,3,92.69,4,38
p450539,3,2,92.68,9,21
p450542,3,0,85.56,4,29
p450550,4,3,87.15,4,24
p45076,1,4,84.25,8,46
p45121,0,4,84.85,8,87
p45124,1,0,85.38,1,33
p45129,0,4,87.3,6,31
p45139,4,3,91.13,2,22
p45158,0,4,78.62,3,42
p45175,3,3,67.68,2,21
p4518,0,4,73.66,3,68
p45196,0,1,88.42,4,21
p45215,2,1,83.19,9,47
p45220,2,3,91.89,3,34
p4525,3,4,76.88,6,86
p45262,2,3,62.09,7,35
p45268,3,1,85.22,5,39
p45325,3,1,91.17,0,33
p45337,3,0,76.49,2,69
p45420,3,4,80.99,9,82
p45490,4,1,85.55,7,44
p4550,3,2,80.0,4,25
p455084,3,0,61.18,8,25
p45515,1,3,91.83,6,23
p4553,1,0,92.41,7,75
p4560,3,3,78.95,8,58
p4562,3,1,96.43,6,78
p4566,3,1,74.22,8,28
p4568,0,3,87.82,0,85
p456966,4,3,90.28,9,49
p4570,3,1,88.22,6,56
p4588,4,2,86.21,7,64
p4592,1,0,72.04,4,61
p459373,2,3,69.29,5,68
p4594,2,1,80.42,7,70
p4595,1,3,85.02,6,42
p4610,3,1,61.47,6,22
p461017,0,4,81.19,2,22
p461026,0,2,61.6,2,59
p461096,4,4,63.24,3,79
p4611,0,0,63.8,2,81
p461102,3,1,80.38,1,65
p461195,0,3,93.13,2,82
p461212,1,3,69.79,0,79
p461382,1,1,82.1,5,79
p4614,0,4,67.15,0,47
p461421,2,1,75.31,5,88
p461446,0,3,72.58,4,36
p461450,3,4,71.7,2,89
p461484,1,4,94.11,3,26
p461533,4,4,66.03,9,75
p461558,4,2,77.0,1,65
p461566,2,2,93.87,3,21
p461567,4,1,75.24,5,21
p461585,1,2,97.35,9,38
p462384,0,1,64.18,8,49
p4626,2,4,72.1,2,25
p462635,3,2,69.22,3,51
p462831,1,1,96.77,6,46
p463034,0,1,91.39,6,34
p46345,4,1,63.76,9,23
p46367,3,3,64.69,3,74
p463748,0,4,76.4,6,72
p463912,1,1,78.06,7,52
p464618,1,1,87.32,5,50
p46479,1,1,66.31,0,41
p46483,1,4,86.17,1,80
p46497,4,2,61.9,3,22
p46506,0,4,97.28,2,71
p465299,0,2,75.66,4,55
p4653,1,0,70.03,8,47
p465390,4,3,60.34,1,24
p465527,1,1,74.87,4,79
p465551,0,1,89.68,0,28
p465572,3,0,98.93,4,74
p46581,4,1,96.74,2,23
p466404,2,3,63.96,7,49
p46695,4,3,61.54,3,34
p466955,4,2,63.48,5,34
p467114,1,3,69.31,8,24
p469249,2,0,61.91,0,78
p46967,4,3,74.05,3,61
p46998,3,1,66.52,4,29
p470255,4,4,88.52,0,20
p4706,3,4,84.24,6,88
p471471,1,0,60.92,7,51
p4716,4,2,93.26,1,48
p471848,2,4,66.59,9,74
p4719,4,4,72.84,4,82
p472464,4,3,96.2,3,88
p47247,0,0,95.97,6,73
p4731,2,4,97.32,7,81
p473342,4,2,66.71,2,41
p4738,1,4,90.44,3,21
p4739,1,3,63.24,7,62
p47390,2,0,75.35,2,34
p47393,4,2,70.95,6,24
p4740,1,3,70.06,0,42
p474003,0,2,76.64,9,77
p47412,2,0,64.78,6,34
p47419,4,4,95.85,1,21
p47420,3,4,72.57,0,49
p47431,2,0,69.17,6,57
p47434,1,4,92.15,8,30
p47485,3,2,84.09,9,55
p474907,3,1,97.28,2,86
p47497,3,3,85.68,5,61
p475168,3,1,91.86,2,47
p4756,0,3,89.32,7,22
p47637,1,0,83.19,2,74
p477547,3,0,62.9,3,86
p478449,0,2,89.14,6,26
p478912,0,3,84.99,2,56
p480216,0,2,75.47,3,57
p480455,3,4,92.2,5,84
p480818,4,1,75.04,4,26
p481371,1,1,69.23,4,42
p481405,4,1,65.34,9,27
p481624,2,0,72.64,4,38
p481626,1,4,60.07,0,61
p48332,2,0,70.38,6,68
p48337,4,3,86.52,8,75
p4838,2,1,85.23,3,65
p4847,0,4,61.64,3,65
p4848,1,4,78.79,0,81
p4857,1,1,62.6,4,44
p4858,3,0,72.66,0,20
p48613,0,3,70.58,5,36
p48614,1,1,99.92,3,59
p48615,4,0,70.33,3,36
p48633,0,1,63.1,8,70
p486672,0,3,80.58,3,35
p486870,1,3,64.16,0,43
p4869,0,2,97.88,4,25
p487117,2,4,70.14,7,25
p48717,4,0,88.14,2,71
p48730,0,3,82.21,4,79
p48759,4,4,75.39,5,68
p48760,1,0,98.91,2,80
p48771,1,3,63.25,2,49
p48773,2,3,79.24,4,80
p487835,2,0,79.75,2,59
p487836,2,1,70.99,1,48
p488,3,1,87.95,1,68
p48824,1,0,78.93,2,43
p48844,2,0,69.21,0,73
p48847,2,0,64.43,1,60
p48852,4,2,75.95,8,76
p48853,0,1,89.04,3,84
p48860,2,0,80.78,1,59
p48880,4,4,62.1,4,34
p48886,3,3,94.39,4,75
p48897,4,1,96.93,0,75
p4890,3,1,74.42,9,45
p490094,2,2,68.37,1,42
p490098,3,3,85.76,7,47
p49013,0,0,88.41,8,72
p490138,1,2,65.67,2,21
p490145,3,1,68.61,8,70
p490503,1,4,88.03,6,36
p490721,2,4,77.1,4,69
p49083,1,4,77.45,1,25
p49095,2,2,90.17,6,79
p491551,3,0,62.68,5,37
p491556,2,1,80.34,8,25
p491559,3,4,69.9,2,23
p491785,0,3,64.27,8,84
p49195,0,1,71.02,4,57
p492066,1,0,63.21,7,35
p49207,4,1,98.72,9,35
p492373,4,0,99.78,4,55
p492374,3,0,82.38,7,57
p49262,1,1,60.63,9,84
p49277,0,1,89.39,3,62
p492777,4,1,75.21,5,46
p49281,4,2,88.39,9,78
p49282,2,3,96.87,3,26
p49305,1,0,79.61,1,88
p49318,3,1,78.77,8,21
p49323,2,3,74.0,2,55
p493250,3,2,87.58,8,64
p49382,2,1,91.67,2,78
p49384,2,2,90.2,3,51
p493934,4,1,73.8,9,87
p49396,1,0,83.82,5,47
p49401,4,4,84.0,6,33
p49404,4,4,62.1,4,41
p49410,4,4,62.18,2,20
p49413,2,1,99.83,1,33
p49414,0,3,70.06,8,75
p49433,4,2,77.38,2,60
p49436,0,0,66.22,6,56
p49438,2,0,70.91,2,52
p49440,1,3,96.55,3,75
p49464,0,1,77.44,7,30
p49493,0,3,72.75,1,61
p49539,2,3,93.31,8,53
p495542,4,4,84.32,7,33
p49569,0,3,65.07,4,26
p49579,0,4,94.57,6,57
p49596,1,2,87.28,9,76
p496179,3,1,94.25,8,69
p496185,1,3,93.53,0,65
p49688,4,2,64.56,2,30
p49696,2,1,62.86,0,83
p49697,4,4,75.61,5,69
p49711,2,1,91.55,3,24
p49724,0,4,73.25,0,87
p49773,4,2,89.87,4,63
p49806,0,2,71.66,6,20
p49833,2,3,69.81,5,34
p49836,1,3,81.02,0,46
p49845,3,1,81.9,2,72
p49853,3,2,97.2,5,58
p4990,3,4,76.41,1,51
p49905,0,1,63.25,8,68
p49944,0,1,81.94,3,44
p49949,0,0,89.68,9,50
p49957,4,0,67.62,1,42
p49958,1,1,72.12,7,68
p49982,3,4,92.82,9,68
p49997,0,3,80.45,1,60
p5000,4,1,90.97,2,35
p50004,1,4,61.23,9,72
p5001,2,3,99.09,4,63
p50023,1,0,68.7,2,55
p50067,1,2,85.1,9,24
p50089,0,3,63.15,7,30
p50093,0,1,72.72,0,84
p50105,2,1,74.25,0,49
p50113,4,3,80.78,5,51
p50117,0,2,83.49,7,65
p50165,3,4,94.04,1,30
p50175,0,1,72.28,8,58
p501770,1,2,84.41,4,54
p501837,1,1,76.85,4,59
p5019,0,3,80.09,2,30
p50229,2,0,88.67,1,70
p50232,2,0,87.26,3,31
p50264,0,0,83.81,4,25
p50270,3,0,63.28,3,86
p50292,2,3,63.98,5,48
p503301,0,1,93.35,7,73
p5035,3,1,83.42,8,21
p50369,2,2,92.2,9,53
p50401,2,1,76.38,2,62
p5043,4,2,76.03,7,51
p50442,0,3,60.18,5,28
p50464,4,0,96.74,4,53
p5047,2,2,83.84,7,34
p50471,1,3,68.44,5,88
p50472,3,3,98.01,0,76
p505265,3,1,81.69,7,71
p5053,3,3,79.13,2,78
p5062,2,1,79.3,0,42
p5065,1,2,77.02,9,36
p5075,2,3,91.13,9,25
p5089,0,1,80.09,6,44
p5097,4,0,75.26,7,79
p5108,2,4,63.31,2,48
p51090,3,3,68.81,8,55
p5122,1,0,61.87,7,46
p51344,0,2,80.29,5,56
p513789,2,4,63.88,7,30
p514356,4,2,75.94,7,82
p51484,2,0,73.7,8,74
p51507,4,4,79.67,9,75
p51511,4,0,74.26,1,32
p515597,4,1,91.94,9,62
p5161,1,4,79.55,5,36
p51621,1,2,66.23,0,76
p51627,0,1,70.94,5,30
p5168,3,1,87.27,1,27
p51684,1,0,78.7,0,29
p5180,3,0,69.17,9,31
p51860,4,4,93.08,1,77
p5188,0,0,88.53,5,36
p51887,1,0,95.25,7,89
p5189,1,2,63.41,4,65
p51917,3,0,82.8,1,67
p51922,2,2,95.05,4,40
p51927,1,2,67.22,4,79
p51929,3,2,98.71,5,49
p51933,2,3,77.99,6,26
p51934,4,4,83.75,3,44
p51938,3,0,92.32,3,70
p51940,3,3,83.97,0,36
p51950,3,3,97.49,1,48
p51955,2,0,95.21,9,52
p51960,4,4,73.07,6,43
p520,2,3,87.03,6,81
p52050,2,3,69.33,7,57
p5207,2,3,74.76,2,20
p52117,4,1,82.8,3,21
p52153,0,3,77.7,6,30
p52154,2,1,61.27,8,46
p5222,2,0,73.67,8,75
p52287,3,4,83.69,6,23
p5229,0,2,92.72,1,64
p523700,3,3,80.9,2,29
p52419,1,4,90.82,2,88
p5246,0,2,83.26,6,40
p52477,1,0,90.45,3,49
p52484,1,2,68.9,1,57
p52538,1,0,99.09,3,65
p5256,0,1,61.04,7,67
p52582,0,1,67.71,7,84
p52635,3,2,98.29,2,82
p5280,0,2,64.74,1,62
p52800,1,0,75.99,0,29
p52828,4,1,67.78,4,46
p5285,0,1,99.75,1,43
p52856,0,2,62.94,8,26
p52876,0,2,96.02,5,39
p5288,3,3,99.64,4,63
p52940,3,3,99.33,5,22
p52980,3,4,99.41,8,80
p53041,2,1,95.03,9,33
p53058,2,1,67.93,9,52
p5306,0,2,88.35,9,61
p53069,3,4,68.03,1,79
p531076,4,3,80.14,9,23
p53138,4,4,62.29,7,88
p53238,4,1,70.43,6,89
p5335,3,0,89.49,4,82
p53371,2,4,79.88,0,46
p53373,3,0,68.95,5,53
p53392,4,2,73.15,8,56
p53582,2,2,70.51,3,83
p538207,4,0,70.32,7,33
p5388,3,0,82.09,6,37
p5393,2,2,66.55,4,65
p54102,1,0,68.2,4,57
p5425,2,3,95.11,7,51
p54284,2,2,61.09,1,45
p54316,0,0,98.38,6,42
p5432,0,0,91.51,5,70
p54322,2,1,63.16,1,42
p54398,4,2,75.46,7,88
p54400,3,1,73.53,1,34
p54402,2,4,85.01,0,44
p54421,3,1,94.5,9,25
p54469,3,1,85.76,5,32
p54484,2,0,71.48,0,31
p54513,2,0,65.08,4,43
p54527,0,0,68.73,5,47
p54662,4,1,70.03,6,74
p54694,2,2,62.31,6,22
p54756,3,3,81.29,9,65
p54757,3,4,67.44,4,21
p54764,4,1,76.76,7,26
p54771,4,1,94.28,1,37
p54772,0,3,92.97,3,29
p5484,2,1,79.42,8,84
p54861,0,3,91.68,2,75
p54908,4,2,71.63,0,86
p54980,4,4,90.1,4,22
p55037,3,0,68.76,8,28
p55038,1,4,98.61,9,69
p5505,1,3,90.87,6,73
p5530,0,2,66.78,3,31
p55313,2,1,97.01,6,21
p55317,1,2,82.3,1,29
p5533,3,1,83.83,9,42
p5534,0,3,98.27,3,88
p5535,4,3,97.13,4,81
p5537,3,4,67.76,2,77
p5538,2,3,71.83,6,77
p5539,0,3,96.27,3,66
p55412,0,2,79.66,0,46
p55415,4,4,60.78,4,83
p55422,1,0,85.4,8,42
p5543,4,2,79.84,7,33
p5544,4,2,70.91,2,78
p55452,1,0,86.02,6,76
p55459,2,1,90.29,2,69
p5546,3,3,85.36,1,87
p55494,3,0,88.0,7,43
p5553,4,3,89.93,2,80
p55548,0,4,66.01,4,35
p55586,1,3,98.42,2,80
p55587,1,3,96.84,8,45
p55588,4,0,91.86,5,56
p55604,1,3,66.35,0,58
p55605,3,3,78.44,9,68
p55641,3,2,73.46,6,35
p55658,0,4,63.59,0,46
p5577,2,4,66.59,0,33
p55820,1,4,86.83,8,52
p55829,2,4,87.73,0,89
p5587,1,2,66.55,0,75
p5589,3,3,74.46,1,61
p55909,2,0,74.9,1,34
p55913,4,3,89.01,6,55
p55914,0,4,67.04,4,47
p5594,0,1,76.78,8,38
p55950,2,0,73.1,5,47
p5596,2,2,81.77,4,77
p55988,4,3,85.18,3,65
p56006,4,3,86.11,2,53
p56069,0,0,91.73,9,43
p5609,1,4,87.91,6,49
p561,4,0,61.58,0,33
p5614,0,4,87.77,4,50
p56192,4,0,71.99,3,73
p56206,3,3,83.53,8,64
p56239,1,4,84.94,9,47
p5627,3,1,87.81,2,61
p56345,0,0,78.62,5,79
p56377,1,1,80.63,7,68
p56385,4,4,70.84,6,80
p56430,0,3,87.98,6,30
p5666,3,1,73.8,9,43
p56669,4,3,61.72,1,59
p56827,0,2,70.79,2,31
p56861,4,1,80.67,2,75
p56864,2,1,84.16,2,82
p56865,3,1,78.98,8,79
p56872,1,0,74.58,0,82
p5688,0,1,97.47,2,48
p56915,4,3,61.87,2,22
p56917,1,3,76.95,3,76
p5692,3,1,64.3,7,79
p56944,2,0,74.56,4,72
p56968,1,3,72.79,0,52
p56979,1,2,70.51,8,69
p56981,2,2,81.1,6,54
p56983,4,1,73.38,4,86
p5699,1,4,63.91,6,73
p56996,0,0,70.06,7,21
p5700,2,2,83.6,2,31
p57001,3,2,87.61,9,26
p5701,0,4,95.82,4,22
p57069,2,0,66.64,2,22
p57112,4,0,79.29,3,30
p57114,2,4,94.57,8,23
p57115,4,4,80.63,1,45
p57116,0,0,88.24,5,68
p57119,0,0,73.79,9,68
p5712,4,3,62.28,0,28
p57125,3,3,66.36,5,40
p57127,1,3,90.92,7,65
p57134,3,4,67.9,3,49
p57145,1,2,66.91,3,70
p5715,0,1,64.07,6,26
p5716,4,0,88.72,9,36
p57187,4,1,96.72,6,52
p57189,1,0,79.19,8,56
p5719,0,4,96.05,6,68
p57190,1,0,84.67,1,86
p57214,4,4,81.28,2,68
p5722,2,2,61.54,4,63
p57249,0,2,75.08,0,45
p57255,2,3,96.06,6,24
p5730,4,2,81.61,8,53
p57310,1,0,82.8,1,68
p57328,3,2,80.56,3,69
p5739,0,2,75.57,2,59
p5741,3,4,73.6,9,20
p57410,2,1,88.91,9,54
p5750,0,2,64.94,4,47
p57513,1,0,78.89,2,87
p57531,0,1,99.76,7,47
p57544,2,2,94.03,0,45
p57586,1,0,67.59,4,68
p57736,0,0,92.67,5,84
p57835,2,3,81.09,1,52
p5827,3,4,79.32,9,23
p58376,4,2,63.22,2,59
p5843,0,3,79.89,1,24
p58498,1,0,99.38,1,63
p5850,3,2,69.37,1,30
p5854,3,4,85.99,9,48
p5857,1,1,99.78,9,38
p58614,0,4,61.97,6,86
p58619,1,1,90.78,1,86
p58621,0,0,92.95,7,43
p58622,2,1,60.92,4,33
p58633,4,0,97.72,7,67
p58636,0,2,86.49,2,71
p587,0,2,95.42,7,71
p58745,2,3,91.81,2,40
p58747,2,3,69.03,8,26
p58771,2,3,66.37,2,61
p58778,2,4,76.83,6,51
p58786,3,0,84.45,2,69
p58790,2,0,83.02,0,34
p58791,1,2,80.92,0,87
p5882,3,2,77.66,0,78
p58822,0,0,83.03,2,84
p58838,4,2,87.26,0,49
p58843,4,4,94.25,8,60
p58845,0,0,95.9,4,26
p58877,1,0,79.14,1,22
p58893,0,4,87.91,7,70
p58900,3,1,99.23,7,83
p58905,1,4,66.73,7,77
p59013,2,4,77.46,1,76
p59032,0,3,73.66,9,60
p5904,2,1,89.02,0,27
p59044,1,0,68.02,1,23
p5908,4,4,68.61,6,64
p59115,3,3,96.25,7,37
p59123,3,2,92.01,8,57
p59125,3,0,65.55,2,77
p59129,0,4,74.12,0,28
p59142,0,0,63.91,3,53
p5926,2,4,72.07,4,27
p59282,4,3,69.96,2,42
p59289,1,0,73.35,8,70
p59304,3,1,93.48,4,37
p59305,1,0,70.89,8,85
p59306,4,1,80.15,6,62
p59325,4,3,61.86,9,87
p5933,4,4,72.69,6,81
p59380,0,3,79.79,5,82
p5959,4,3,97.5,4,38
p5960,2,4,86.32,0,87
p59735,4,0,97.97,4,62
p59741,0,0,78.2,2,87
p59779,0,3,87.84,9,61
p59787,2,4,81.2,6,59
p59796,3,0,64.17,6,51
p59846,2,2,73.22,3,39
p59856,0,1,98.35,1,47
p59859,3,1,93.66,5,87
p59879,1,3,92.28,4,68
p599,0,2,82.39,9,53
p59936,0,2,89.64,1,55
p59937,1,2,72.86,8,30
p59940,0,0,91.82,8,42
p59948,0,0,66.53,4,32
p59949,3,2,80.37,1,27
p59966,1,2,61.13,8,89
p59968,4,3,89.09,6,58
p59970,3,1,71.36,6,74
p60025,2,1,89.98,2,73
p60084,3,1,79.69,9,21
p60122,0,4,87.65,8,21
p60165,4,2,60.01,8,30
p60232,4,2,90.04,3,71
p60252,1,1,70.3,0,28
p60270,2,0,66.22,4,35
p6030,0,0,69.26,6,50
p60307,1,3,67.35,9,89
p6047,1,4,72.93,6,58
p60490,0,3,90.35,4,76
p6050,1,0,60.7,0,28
p60551,4,3,71.58,0,45
p60586,2,4,81.37,1,83
p60598,4,4,65.69,6,68
p60689,3,2,75.82,8,28
p60706,0,4,92.03,7,79
p6072,2,0,87.18,6,84
p6074,4,1,63.15,0,83
p6075,0,4,71.48,0,45
p60772,3,3,72.65,2,36
p60794,3,2,65.21,7,29
p6081,1,4,60.58,4,49
p6083,4,0,73.52,0,68
p60865,2,0,84.18,5,59
p60914,4,1,88.81,5,71
p6099,2,3,74.55,9,87
p61,4,2,87.07,4,30
p61023,3,2,85.4,9,26
p6112,4,3,90.43,0,81
p6125,3,1,67.68,2,31
p61262,1,3,66.01,5,76
p6127,4,0,65.16,5,78
p61302,1,2,81.18,7,26
p61316,3,4,87.23,8,26
p61366,2,0,61.47,0,57
p6145,4,0,73.58,4,23
p61538,1,1,95.08,3,46
p61548,2,2,96.9,8,80
p61558,3,2,75.63,2,51
p61566,3,4,75.84,8,47
p61595,2,3,66.93,6,75
p61600,4,3,97.66,1,24
p61601,4,1,91.94,6,26
p61602,2,4,94.2,5,37
p61603,3,2,67.83,9,82
p61604,1,1,90.5,6,50
p61739,4,1,63.53,6,55
p61760,2,3,76.21,7,75
p61810,2,1,78.35,4,83
p61855,2,0,97.98,2,32
p61858,3,0,76.29,7,54
p6186,0,1,79.07,8,60
p61887,2,1,87.44,9,27
p61916,3,2,94.68,3,21
p61933,3,3,63.01,2,65
p61934,1,0,97.56,6,79
p61944,4,3,89.67,6,67
p62023,2,1,63.58,9,56
p6219,4,2,91.14,9,59
p6220,2,1,90.29,4,76
p6223,2,1,83.35,4,28
p6224,4,1,87.45,6,54
p6227,0,3,83.58,5,62
p6228,4,1,79.53,2,21
p6229,4,2,99.37,8,80
p6230,0,4,94.79,2,84
p62305,0,0,94.99,6,70
p6231,4,1,87.44,7,20
p6233,2,0,84.29,5,52
p62398,0,1,89.17,7,29
p62399,1,3,74.19,5,35
p6240,1,1,99.54,5,46
p62419,3,2,62.79,4,71
p6245,1,2,67.9,8,47
p6247,4,1,98.16,3,64
p6249,3,0,79.67,5,45
p6251,1,4,61.45,3,40
p6252,2,4,71.35,8,69
p6253,0,4,95.15,9,55
p6254,0,0,88.58,6,47
p6256,3,1,82.74,8,36
p6261,3,3,85.49,3,81
p6267,3,1,66.15,5,78
p6272,1,3,69.64,1,61
p6277,4,1,70.23,0,89
p6278,4,3,94.08,3,74
p6285,1,1,87.73,3,73
p6286,1,2,90.77,6,47
p6290,1,4,94.11,6,73
p6295,0,0,82.59,6,88
p62974,4,0,81.88,5,33
p6298,0,3,68.71,3,51
p6299,2,0,60.67,5,39
p6311,0,3,80.0,8,21
p63370,1,3,64.98,7,37
p63426,3,0,63.46,3,55
p6350,1,1,88.83,3,80
p6362,1,3,79.8,0,61
p6366,4,1,97.05,2,41
p6367,1,1,73.25,4,48
p6383,4,3,98.37,7,71
p6406,0,2,97.14,3,58
p6434,3,0,62.32,1,41
p6476,0,4,64.63,8,87
p6482,1,1,84.26,4,20
p6483,1,4,78.21,3,33
p6484,3,3,81.63,7,63
p6487,4,2,66.61,3,87
p6497,4,2,92.7,1,48
p6498,1,3,61.53,3,61
p6500,0,2,99.8,6,52
p6504,3,2,88.63,3,56
p6507,4,2,91.56,2,77
